GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
4001	7.00e-02	4.58e-03	0.365	-2.834921	-1.0349418	184.41	LMNB1	lamin B1
3491	7.01e-02	4.59e-03	0.423	2.834241	1.1976995	842.31	CCN1	cellular communication network factor 1
102466719	7.07e-02	4.63e-03	0.423	-2.83138	-1.1964546	29.74	MIR6716	microRNA 6716
28973	7.19e-02	4.72e-03	0.225	-2.825695	-0.6356858	689.31	MRPS18B	mitochondrial ribosomal protein S18B
283248	7.22e-02	4.74e-03	0.69	-2.824059	-1.9472492	75.29	RCOR2	REST corepressor 2
6534	7.25e-02	4.77e-03	0.374	-2.821998	-1.0553354	162.18	SLC6A7	solute carrier family 6 member 7
3128	7.25e-02	4.78e-03	0.669	2.821518	1.8874648	136.59	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene)
80853	7.25e-02	4.78e-03	0.235	2.821786	0.6621725	1486.64	KDM7A	lysine demethylase 7A
389084	7.32e-02	4.83e-03	0.461	-2.818419	-1.2998701	125.81	SNORC	secondary ossification center associated regulator of chondrocyte maturation
1029	7.33e-02	4.84e-03	0.314	2.817503	0.8851301	1612.32	CDKN2A	cyclin dependent kinase inhibitor 2A
84245	7.33e-02	4.84e-03	0.226	-2.817212	-0.6368087	319.39	MRI1	methylthioribose-1-phosphate isomerase 1
131076	7.44e-02	4.92e-03	0.272	-2.812218	-0.7655279	156.75	MIX23	mitochondrial matrix import factor 23
7321	7.44e-02	4.92e-03	0.229	2.811904	0.6425867	591.39	UBE2D1	ubiquitin conjugating enzyme E2 D1
11152	7.44e-02	4.93e-03	0.183	2.811615	0.5155562	1148.31	WDR45	WD repeat domain 45
51255	7.51e-02	4.99e-03	0.158	2.807973	0.4433815	856.42	RNF181	ring finger protein 181
25941	7.59e-02	5.04e-03	0.162	2.804406	0.4553248	613.39	TPGS2	tubulin polyglutamylase complex subunit 2
1912	7.59e-02	5.05e-03	0.15	2.803818	0.4208788	1823.27	PHC2	polyhomeotic homolog 2
2323	7.59e-02	5.05e-03	0.58	2.803681	1.6251633	76.58	FLT3LG	fms related receptor tyrosine kinase 3 ligand
55920	7.62e-02	5.08e-03	0.197	-2.801831	-0.5521627	2025.24	RCC2	regulator of chromosome condensation 2
5664	7.62e-02	5.08e-03	0.221	2.802041	0.6197254	619.02	PSEN2	presenilin 2
24142	7.65e-02	5.11e-03	0.388	-2.80011	-1.0858323	116.41	NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit
51192	7.65e-02	5.10e-03	0.23	-2.800397	-0.6452258	163.32	CKLF	chemokine like factor
3017	7.66e-02	5.12e-03	0.254	2.799263	0.71125	663.63	H2BC5	H2B clustered histone 5
11120	7.66e-02	5.12e-03	0.205	2.799099	0.5739488	944.45	BTN2A1	butyrophilin subfamily 2 member A1
8446	7.67e-02	5.14e-03	0.207	2.797851	0.5787304	397.86	DUSP11	dual specificity phosphatase 11
118426	7.67e-02	5.14e-03	0.248	-2.797837	-0.6937221	149.12	BORCS5	BLOC-1 related complex subunit 5
3306	7.70e-02	5.17e-03	0.332	-2.79623	-0.927632	135.49	HSPA2	heat shock protein family A (Hsp70) member 2
9076	7.73e-02	5.20e-03	0.358	2.794681	0.9991629	2630.35	CLDN1	claudin 1
23144	7.74e-02	5.20e-03	0.223	2.794107	0.6238985	804.39	ZC3H3	zinc finger CCCH-type containing 3
29091	7.74e-02	5.21e-03	0.346	-2.793486	-0.9660724	272.45	STXBP6	syntaxin binding protein 6
50628	7.77e-02	5.23e-03	0.234	-2.792239	-0.6525411	237.06	GEMIN4	gem nuclear organelle associated protein 4
400960	7.87e-02	5.33e-03	0.285	2.786216	0.7937237	55.04	PCBP1-AS1	PCBP1 antisense RNA 1
578	7.87e-02	5.32e-03	0.315	2.787087	0.8779941	4468.23	BAK1	BCL2 antagonist/killer 1
80139	7.87e-02	5.32e-03	0.24	-2.786811	-0.6683687	8292.58	ZNF703	zinc finger protein 703
51571	7.87e-02	5.31e-03	0.184	2.787434	0.5127157	706.03	CYRIB	CYFIP related Rac1 interactor B
114879	7.87e-02	5.33e-03	0.213	-2.786352	-0.5934778	1082.32	OSBPL5	oxysterol binding protein like 5
6549	7.90e-02	5.35e-03	0.325	-2.785003	-0.9052625	933.7	SLC9A2	solute carrier family 9 member A2
80179	7.91e-02	5.37e-03	0.189	-2.784039	-0.5253196	573.67	MYO19	myosin XIX
160518	7.94e-02	5.39e-03	0.27	2.782717	0.7511902	1332.68	DENND5B	DENN domain containing 5B
83875	7.94e-02	5.40e-03	0.68	-2.782345	-1.8912701	13.53	BCO2	beta-carotene oxygenase 2
9331	7.95e-02	5.41e-03	0.277	-2.781508	-0.7717364	602.94	B4GALT6	beta-1,4-galactosyltransferase 6
3052	7.95e-02	5.42e-03	0.191	2.781189	0.5315573	1312.7	HCCS	holocytochrome c synthase
55326	7.95e-02	5.42e-03	0.249	-2.780816	-0.691065	444.33	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5
54978	7.96e-02	5.43e-03	0.255	2.780314	0.7099355	1504.76	SLC35F6	solute carrier family 35 member F6
2961	7.96e-02	5.43e-03	0.179	2.780087	0.4985575	785.95	GTF2E2	general transcription factor IIE subunit 2
10623	7.99e-02	5.47e-03	0.285	2.778003	0.7904498	348.58	POLR3C	RNA polymerase III subunit C
1975	7.99e-02	5.48e-03	0.168	-2.777659	-0.4662657	5044.48	EIF4B	eukaryotic translation initiation factor 4B
57458	7.99e-02	5.47e-03	0.393	2.778171	1.0906852	6094.41	TMCC3	transmembrane and coiled-coil domain family 3
107984895	7.99e-02	5.47e-03	0.233	2.777839	0.6469919	75.62	LOC107984895	
23542	8.03e-02	5.51e-03	0.354	2.775673	0.9832609	128.65	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2
10625	8.04e-02	5.52e-03	0.292	-2.77504	-0.8112781	1859.62	IVNS1ABP	influenza virus NS1A binding protein
64857	8.04e-02	5.53e-03	0.374	2.774637	1.0372138	1385.6	PLEKHG2	pleckstrin homology and RhoGEF domain containing G2
55796	8.05e-02	5.54e-03	0.272	-2.773996	-0.7547225	459.72	MBNL3	muscleblind like splicing regulator 3
55286	8.06e-02	5.56e-03	0.174	2.772942	0.4834102	1851.71	C4orf19	chromosome 4 open reading frame 19
27131	8.13e-02	5.60e-03	0.168	-2.77007	-0.4660367	733.73	SNX5	sorting nexin 5
55559	8.13e-02	5.61e-03	0.284	-2.769888	-0.7854734	62.08	HAUS7	HAUS augmin like complex subunit 7
51495	8.13e-02	5.61e-03	0.254	-2.769493	-0.7027502	745.42	HACD3	3-hydroxyacyl-CoA dehydratase 3
162681	8.13e-02	5.62e-03	0.719	-2.768905	-1.9917458	40.77	C18orf54	chromosome 18 open reading frame 54
56996	8.18e-02	5.66e-03	0.216	-2.766953	-0.5977309	928.7	SLC12A9	solute carrier family 12 member 9
23549	8.19e-02	5.67e-03	0.215	2.766155	0.5955711	2279.64	DNPEP	aspartyl aminopeptidase
5224	8.19e-02	5.68e-03	0.353	-2.765948	-0.9754696	29.72	PGAM2	phosphoglycerate mutase 2
55177	8.20e-02	5.70e-03	0.171	2.764592	0.4722885	1407.56	RMDN3	regulator of microtubule dynamics 3
103021294	8.20e-02	5.70e-03	0.157	2.764565	0.4330304	1936.36	ABALON	apoptotic BCL2L1-antisense long non-coding RNA
10317	8.21e-02	5.71e-03	0.22	-2.763989	-0.6081548	11418.71	B3GALT5	beta-1,3-galactosyltransferase 5
55172	8.21e-02	5.72e-03	0.163	-2.763619	-0.4496387	271.82	DNAAF2	dynein axonemal assembly factor 2
2584	8.26e-02	5.76e-03	0.244	-2.761331	-0.6732765	146.09	GALK1	galactokinase 1
54823	8.28e-02	5.78e-03	0.206	2.760023	0.568783	112.73	SWT1	SWT1 RNA endoribonuclease homolog
100129480	8.28e-02	5.78e-03	0.282	2.759792	0.7789403	209.54	MKRN2OS	MKRN2 opposite strand
3475	8.28e-02	5.78e-03	0.36	2.760071	0.9922544	1734.52	IFRD1	interferon related developmental regulator 1
84958	8.31e-02	5.82e-03	0.432	-2.757495	-1.1900304	145.3	SYTL1	synaptotagmin like 1
100500832	8.31e-02	5.85e-03	0.43	-2.755952	-1.1839923	21.68	MIR3658	microRNA 3658
79169	8.31e-02	5.83e-03	0.326	-2.757239	-0.8975077	302.26	C1orf35	chromosome 1 open reading frame 35
100526832	8.31e-02	5.82e-03	0.248	-2.757985	-0.6845441	209.35	PHOSPHO2-KLHL23	PHOSPHO2-KLHL23 readthrough
340156	8.31e-02	5.85e-03	0.168	-2.756132	-0.4637672	249.42	MYLK4	myosin light chain kinase family member 4
26147	8.31e-02	5.84e-03	0.254	-2.756359	-0.7002701	365.95	PHF19	PHD finger protein 19
4329	8.31e-02	5.85e-03	0.382	2.755818	1.052498	321.6	ALDH6A1	aldehyde dehydrogenase 6 family member A1
28955	8.31e-02	5.82e-03	0.206	-2.757805	-0.5672418	322.48	DEXI	Dexi homolog
124540	8.31e-02	5.84e-03	0.224	-2.756353	-0.6170952	1835.19	MSI2	musashi RNA binding protein 2
5695	8.31e-02	5.86e-03	0.205	2.755379	0.5647044	1275.55	PSMB7	proteasome 20S subunit beta 7
105375913	8.36e-02	5.90e-03	0.956	2.753441	2.6335566	48.96	LOC105375913	uncharacterized LOC105375913
256586	8.38e-02	5.92e-03	0.347	2.752253	0.9554193	56.85	LYSMD2	LysM domain containing 2
153768	8.38e-02	5.93e-03	0.316	-2.751649	-0.869314	750.27	PRELID2	PRELI domain containing 2
84254	8.38e-02	5.93e-03	0.457	-2.751605	-1.2586465	66.78	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1
7327	8.41e-02	5.96e-03	0.217	-2.750161	-0.5964826	847.82	UBE2G2	ubiquitin conjugating enzyme E2 G2
7266	8.42e-02	5.97e-03	0.169	2.749589	0.4634454	1194.35	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
100616117	8.43e-02	5.98e-03	0.747	-2.748921	-2.0541189	27.95	MIR4653	microRNA 4653
85415	8.45e-02	6.00e-03	0.23	2.747748	0.6317796	5995.15	RHPN2	rhophilin Rho GTPase binding protein 2
8673	8.46e-02	6.02e-03	0.233	2.746955	0.6400654	5010.07	VAMP8	vesicle associated membrane protein 8
23682	8.46e-02	6.02e-03	0.254	2.746599	0.6979639	90.36	RAB38	RAB38, member RAS oncogene family
9044	8.49e-02	6.05e-03	0.153	2.745193	0.4188242	744.59	BTAF1	B-TFIID TATA-box binding protein associated factor 1
6929	8.50e-02	6.06e-03	0.222	-2.744628	-0.6083011	1795.94	TCF3	transcription factor 3
2306	8.51e-02	6.09e-03	0.263	-2.743084	-0.7224701	1299.03	FOXD2	forkhead box D2
205428	8.51e-02	6.08e-03	0.273	-2.743362	-0.7495054	189.75	DIPK2A	divergent protein kinase domain 2A
90634	8.51e-02	6.08e-03	0.538	2.743473	1.4753018	51.53	N4BP2L1	NEDD4 binding protein 2 like 1
4729	8.51e-02	6.09e-03	0.187	2.74306	0.5119179	2275.82	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
284325	8.51e-02	6.09e-03	0.179	-2.742871	-0.4908909	334.58	ACTMAP	actin maturation protease
27349	8.51e-02	6.10e-03	0.191	-2.742548	-0.5243711	300.73	MCAT	malonyl-CoA-acyl carrier protein transacylase
90639	8.51e-02	6.11e-03	0.147	-2.742032	-0.4044373	459.42	COX19	cytochrome c oxidase assembly factor COX19
8351	8.53e-02	6.13e-03	0.395	2.740888	1.0817686	82.34	H3C4	H3 clustered histone 4
55341	8.56e-02	6.16e-03	0.143	-2.739355	-0.3928289	627.85	LSG1	large 60S subunit nuclear export GTPase 1
26999	8.56e-02	6.16e-03	0.245	-2.739129	-0.6700734	556.76	CYFIP2	cytoplasmic FMR1 interacting protein 2
2040	8.56e-02	6.16e-03	0.403	2.739226	1.1051537	6283.3	STOM	stomatin
90956	8.61e-02	6.21e-03	0.184	-2.736577	-0.5032806	445.93	ADCK2	aarF domain containing kinase 2
7019	8.63e-02	6.23e-03	0.245	-2.735652	-0.6689959	348.84	TFAM	transcription factor A, mitochondrial
2799	8.63e-02	6.23e-03	0.228	2.735398	0.6247944	4774.1	GNS	glucosamine (N-acetyl)-6-sulfatase
29954	8.63e-02	6.24e-03	0.182	-2.735133	-0.4979554	249.11	POMT2	protein O-mannosyltransferase 2
1717	8.63e-02	6.26e-03	0.308	-2.734047	-0.8427916	1622.12	DHCR7	7-dehydrocholesterol reductase
339044	8.63e-02	6.25e-03	0.232	-2.734557	-0.6356092	576.58	PKD1P1	polycystin 1, transient receptor potential channel interacting pseudogene 1
1468	8.63e-02	6.26e-03	0.211	-2.734057	-0.5763853	2771.28	SLC25A10	solute carrier family 25 member 10
107985208	8.64e-02	6.27e-03	0.405	-2.733502	-1.1076969	22.88	LOC107985208	
79784	8.65e-02	6.28e-03	0.214	2.732879	0.584372	55026.28	MYH14	myosin heavy chain 14
9374	8.68e-02	6.31e-03	0.281	-2.731441	-0.7668558	108.25	PPT2	palmitoyl-protein thioesterase 2
283431	8.68e-02	6.31e-03	0.398	2.731316	1.0859097	68.24	GAS2L3	growth arrest specific 2 like 3
64757	8.69e-02	6.32e-03	0.408	-2.730601	-1.1152964	140.33	MTARC1	mitochondrial amidoxime reducing component 1
3816	8.71e-02	6.34e-03	0.626	-2.729555	-1.70787	719.75	KLK1	kallikrein 1
151230	8.71e-02	6.35e-03	0.266	-2.729181	-0.7261076	196.46	KLHL23	kelch like family member 23
29964	8.72e-02	6.36e-03	0.347	-2.728623	-0.9475481	73.3	PRICKLE4	prickle planar cell polarity protein 4
80194	8.75e-02	6.40e-03	0.268	-2.72665	-0.7298005	565.65	TMEM134	transmembrane protein 134
8742	8.75e-02	6.39e-03	0.38	-2.726824	-1.0367524	28.66	TNFSF12	TNF superfamily member 12
152137	8.77e-02	6.42e-03	0.211	2.725552	0.5752439	754.6	CCDC50	coiled-coil domain containing 50
84335	8.81e-02	6.45e-03	0.14	-2.723799	-0.3817597	2082.86	AKT1S1	AKT1 substrate 1
24149	8.82e-02	6.47e-03	0.218	-2.72306	-0.5946083	507.75	ZNF318	zinc finger protein 318
7328	8.84e-02	6.51e-03	0.121	2.721176	0.3294879	4110.04	UBE2H	ubiquitin conjugating enzyme E2 H
6319	8.84e-02	6.50e-03	0.504	-2.721512	-1.3705797	9714.08	SCD	stearoyl-CoA desaturase
59277	8.84e-02	6.51e-03	0.281	2.720877	0.7642524	1196.42	NTN4	netrin 4
5706	8.84e-02	6.50e-03	0.127	2.72118	0.3464964	1185.95	PSMC6	proteasome 26S subunit, ATPase 6
2643	8.84e-02	6.51e-03	0.27	2.721105	0.7358153	929.58	GCH1	GTP cyclohydrolase 1
90525	8.84e-02	6.49e-03	0.543	-2.721694	-1.4789346	58.36	SHF	Src homology 2 domain containing F
29110	8.85e-02	6.53e-03	0.183	2.720071	0.4977421	599.42	TBK1	TANK binding kinase 1
6697	8.86e-02	6.54e-03	0.212	-2.719463	-0.5759461	1523.5	SPR	sepiapterin reductase
1798	8.87e-02	6.55e-03	0.187	-2.718896	-0.5095856	490.81	DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
9741	8.90e-02	6.58e-03	0.169	2.717405	0.4579043	4545.3	LAPTM4A	lysosomal protein transmembrane 4 alpha
158586	8.91e-02	6.59e-03	0.26	2.716826	0.7062627	327.13	ZXDB	zinc finger X-linked duplicated B
102724800	8.95e-02	6.63e-03	0.455	2.714721	1.2341167	44.98	LOC102724800	uncharacterized LOC102724800
79142	8.96e-02	6.64e-03	0.141	2.714361	0.3817335	1438.45	PHF23	PHD finger protein 23
113220	8.98e-02	6.66e-03	0.249	-2.713174	-0.6759159	206.07	KIF12	kinesin family member 12
55449	8.98e-02	6.67e-03	0.239	-2.713097	-0.6492195	305.27	DHRS4-AS1	DHRS4 antisense RNA 1
51337	8.98e-02	6.69e-03	0.32	-2.712065	-0.8669603	700.04	THEM6	thioesterase superfamily member 6
29907	8.98e-02	6.69e-03	0.157	-2.7121	-0.42495	358.62	SNX15	sorting nexin 15
55876	8.98e-02	6.68e-03	0.319	2.712551	0.8661823	3567.02	GSDMB	gasdermin B
659	8.98e-02	6.70e-03	0.163	2.711605	0.4410544	1883.25	BMPR2	bone morphogenetic protein receptor type 2
8417	9.00e-02	6.71e-03	0.141	2.710829	0.3812614	1946.74	STX7	syntaxin 7
57862	9.09e-02	6.78e-03	0.159	2.70728	0.4293067	587.76	ZNF410	zinc finger protein 410
51281	9.09e-02	6.80e-03	0.2	-2.706256	-0.5406708	147.75	ANKMY1	ankyrin repeat and MYND domain containing 1
107986153	9.09e-02	6.80e-03	0.477	2.706258	1.2895808	36.06	LOC107986153	
9567	9.09e-02	6.80e-03	0.197	2.706415	0.5320867	3834.41	GTPBP1	GTP binding protein 1
79979	9.12e-02	6.83e-03	0.18	-2.704927	-0.4858735	311.64	TRMT2B	tRNA methyltransferase 2 homolog B
30834	9.13e-02	6.85e-03	0.292	2.704247	0.7898301	313.06	POLR1H	RNA polymerase I subunit H
158960	9.16e-02	6.87e-03	0.547	-2.703043	-1.4783243	39.97	ATP6AP1-DT	ATP6AP1 divergent transcript
23513	9.16e-02	6.88e-03	0.211	-2.7026	-0.5710581	7051.81	SCRIB	scribble planar cell polarity protein
961	9.19e-02	6.91e-03	0.391	2.701289	1.0568029	4468.09	CD47	CD47 molecule
106480429	9.19e-02	6.92e-03	1.644	2.700623	4.4395978	65.3	HLA-DQB1-AS1	HLA-DQB1 antisense RNA 1
7402	9.19e-02	6.92e-03	0.28	2.70074	0.7557965	240.27	UTRN	utrophin
80219	9.21e-02	6.94e-03	0.181	2.699489	0.4879421	1056.88	COQ10B	coenzyme Q10B
7251	9.21e-02	6.95e-03	0.19	2.699375	0.5127479	1961.75	TSG101	tumor susceptibility 101
284040	9.24e-02	6.97e-03	0.322	2.698055	0.8700783	47.75	CDRT4	CMT1A duplicated region transcript 4
101928548	9.24e-02	6.98e-03	0.464	-2.697611	-1.2522979	15.41	LOC101928548	
301	9.26e-02	7.00e-03	0.499	2.696616	1.3461946	4580.87	ANXA1	annexin A1
1870	9.29e-02	7.04e-03	0.531	-2.694948	-1.4299632	92.27	E2F2	E2F transcription factor 2
7170	9.29e-02	7.04e-03	0.122	2.694825	0.3282863	11051.7	TPM3	tropomyosin 3
22919	9.29e-02	7.05e-03	0.15	2.694651	0.4032131	2461.19	MAPRE1	microtubule associated protein RP/EB family member 1
23197	9.30e-02	7.05e-03	0.128	2.694261	0.3449548	1686.43	FAF2	Fas associated factor family member 2
4301	9.31e-02	7.07e-03	0.171	2.693421	0.4608887	8055.16	AFDN	afadin, adherens junction formation factor
6711	9.31e-02	7.09e-03	0.186	2.692635	0.4995041	23639.23	SPTBN1	spectrin beta, non-erythrocytic 1
23607	9.31e-02	7.10e-03	0.242	2.692169	0.6515051	10479.84	CD2AP	CD2 associated protein
57579	9.31e-02	7.08e-03	0.162	2.69299	0.4370721	1648.75	FAM135A	family with sequence similarity 135 member A
100130698	9.31e-02	7.10e-03	0.452	2.692225	1.2169054	22.37	LOC100130698	uncharacterized LOC100130698
80775	9.42e-02	7.18e-03	0.251	-2.688293	-0.6737756	274.12	TMEM177	transmembrane protein 177
6526	9.45e-02	7.21e-03	0.347	2.686842	0.9322573	3144.82	SLC5A3	solute carrier family 5 member 3
4753	9.47e-02	7.24e-03	0.647	-2.68565	-1.7364549	87.23	NELL2	neural EGFL like 2
105377102	9.48e-02	7.26e-03	0.519	-2.68462	-1.3929241	29.56	LOC105377102	uncharacterized LOC105377102
27010	9.48e-02	7.26e-03	0.318	2.684557	0.8535786	414.96	TPK1	thiamin pyrophosphokinase 1
79447	9.48e-02	7.26e-03	0.132	-2.684861	-0.3533214	809.23	PAGR1	PAXIP1 associated glutamate rich protein 1
9276	9.50e-02	7.29e-03	0.133	2.683328	0.3566882	3445.39	COPB2	COPI coat complex subunit beta 2
166785	9.50e-02	7.28e-03	0.204	2.683582	0.5470671	411.72	MMAA	metabolism of cobalamin associated A
90459	9.52e-02	7.31e-03	0.232	2.682193	0.6232646	533.13	ERI1	exoribonuclease 1
302	9.52e-02	7.32e-03	0.113	2.681918	0.3042521	35966.41	ANXA2	annexin A2
149233	9.53e-02	7.34e-03	0.428	-2.681061	-1.1485968	47.98	IL23R	interleukin 23 receptor
79102	9.53e-02	7.34e-03	0.12	-2.680905	-0.320998	742.6	RNF26	ring finger protein 26
51330	9.53e-02	7.33e-03	0.161	2.681304	0.4314684	3693.8	TNFRSF12A	TNF receptor superfamily member 12A
2773	9.55e-02	7.37e-03	0.169	2.679849	0.4538977	2015.63	GNAI3	G protein subunit alpha i3
84752	9.57e-02	7.39e-03	0.305	-2.678685	-0.8167684	57.9	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
84937	9.57e-02	7.39e-03	0.235	-2.678549	-0.6293014	983.7	ZNRF1	zinc and ring finger 1
84978	9.69e-02	7.49e-03	0.291	2.674047	0.7777458	176.36	FRMD5	FERM domain containing 5
2037	9.72e-02	7.53e-03	0.268	2.672602	0.7163027	6578.21	EPB41L2	erythrocyte membrane protein band 4.1 like 2
91828	9.72e-02	7.53e-03	0.283	2.672397	0.7554888	745.85	EXOC3L4	exocyst complex component 3 like 4
4602	9.73e-02	7.54e-03	0.378	-2.671867	-1.0094373	133.31	MYB	MYB proto-oncogene, transcription factor
494514	9.78e-02	7.59e-03	0.434	-2.670004	-1.1597808	42.04	TYMSOS	TYMS opposite strand RNA
9364	9.78e-02	7.60e-03	0.23	2.669498	0.6146113	154.97	RAB28	RAB28, member RAS oncogene family
23246	9.82e-02	7.63e-03	0.173	-2.667983	-0.4610499	772.41	BOP1	BOP1 ribosomal biogenesis factor
107986458	9.84e-02	7.65e-03	0.35	-2.66712	-0.9328042	43.46	LOC107986458	uncharacterized LOC107986458
155400	9.84e-02	7.66e-03	0.309	-2.666721	-0.8226992	147.71	NSUN5P1	NSUN5 pseudogene 1
4189	9.84e-02	7.67e-03	0.226	2.666369	0.6036353	926.5	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9
29115	9.84e-02	7.67e-03	0.178	2.666209	0.4734605	1232.93	SAP30BP	SAP30 binding protein
55591	9.86e-02	7.69e-03	0.198	2.665223	0.5266814	1783.68	VEZT	vezatin, adherens junctions transmembrane protein
6838	1.00e-01	7.85e-03	0.22	-2.658553	-0.5859953	986.55	SURF6	surfeit 6
55143	1.01e-01	7.86e-03	0.207	-2.657966	-0.5510271	116.13	CDCA8	cell division cycle associated 8
54933	1.01e-01	7.88e-03	0.282	-2.657062	-0.7486878	671.99	RHBDL2	rhomboid like 2
9662	1.01e-01	7.93e-03	0.271	2.655	0.7205341	181.02	CEP135	centrosomal protein 135
284565	1.02e-01	7.97e-03	0.277	-2.653167	-0.7358446	151.8	NBPF15	NBPF member 15
25970	1.02e-01	7.97e-03	0.124	-2.653304	-0.3293749	1146.38	SH2B1	SH2B adaptor protein 1
9903	1.02e-01	7.98e-03	0.261	2.652882	0.6911862	1052.17	KLHL21	kelch like family member 21
29121	1.02e-01	8.00e-03	0.6	2.65209	1.5902141	104.32	CLEC2D	C-type lectin domain family 2 member D
80018	1.02e-01	8.00e-03	0.226	2.652233	0.5994559	436.34	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit
1131	1.02e-01	8.02e-03	0.475	-2.651176	-1.2582067	54.27	CHRM3	cholinergic receptor muscarinic 3
124930	1.02e-01	8.03e-03	0.606	-2.650642	-1.6075891	27.96	ANKRD13B	ankyrin repeat domain 13B
283460	1.02e-01	8.06e-03	0.455	-2.649611	-1.2061476	63.35	HNF1A-AS1	HNF1A antisense RNA 1
6249	1.02e-01	8.06e-03	0.215	2.649529	0.5701175	2106.17	CLIP1	CAP-Gly domain containing linker protein 1
9917	1.03e-01	8.10e-03	0.144	-2.648068	-0.3801508	811.22	FAM20B	FAM20B glycosaminoglycan xylosylkinase
101927895	1.04e-01	8.19e-03	0.291	-2.64399	-0.7695975	59.03	EMC1-AS1	EMC1 antisense RNA 1
5504	1.04e-01	8.21e-03	0.214	2.643366	0.5646591	1976.79	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
102465537	1.04e-01	8.22e-03	0.446	2.643035	1.1782228	81.57	MIR6891	microRNA 6891
256329	1.04e-01	8.26e-03	0.482	-2.641434	-1.2726909	1361.83	LMNTD2	lamin tail domain containing 2
23046	1.05e-01	8.31e-03	0.181	-2.639203	-0.4775998	402.44	KIF21B	kinesin family member 21B
116443	1.05e-01	8.31e-03	0.672	2.639089	1.7736768	43.12	GRIN3A	glutamate ionotropic receptor NMDA type subunit 3A
441478	1.05e-01	8.32e-03	0.286	-2.638909	-0.7558301	1652.29	NRARP	NOTCH regulated ankyrin repeat protein
64866	1.05e-01	8.34e-03	0.205	2.637979	0.541296	6718.5	CDCP1	CUB domain containing protein 1
23424	1.05e-01	8.37e-03	0.239	2.636593	0.6297888	1546.46	TDRD7	tudor domain containing 7
100505591	1.06e-01	8.41e-03	0.513	2.635214	1.3512217	15.08	LRRC3C	leucine rich repeat containing 3C
80124	1.06e-01	8.42e-03	0.194	2.63462	0.5120828	832.5	VCPIP1	valosin containing protein interacting protein 1
107986136	1.06e-01	8.45e-03	0.202	2.63359	0.5332255	205.16	IL20RB-AS1	IL20RB antisense RNA 1
114881	1.06e-01	8.45e-03	0.292	-2.633636	-0.7680524	494.37	OSBPL7	oxysterol binding protein like 7
105375019	1.06e-01	8.47e-03	0.24	2.632844	0.6312117	83.02	LOC105375019	uncharacterized LOC105375019
84327	1.06e-01	8.49e-03	0.274	-2.63186	-0.7201206	89.23	ZBED3	zinc finger BED-type containing 3
51490	1.06e-01	8.50e-03	0.197	-2.631649	-0.517951	474.77	SPOUT1	SPOUT domain containing methyltransferase 1
55687	1.06e-01	8.49e-03	0.186	-2.631878	-0.488326	270.76	TRMU	tRNA mitochondrial 2-thiouridylase
57701	1.07e-01	8.55e-03	0.475	-2.629712	-1.2490693	31.25	NCKAP5L	NCK associated protein 5 like
7468	1.07e-01	8.59e-03	0.164	-2.628098	-0.4320296	743.98	NSD2	nuclear receptor binding SET domain protein 2
100996740	1.07e-01	8.61e-03	0.396	2.627079	1.0398239	46.93	LOC100996740	uncharacterized LOC100996740
101929243	1.07e-01	8.62e-03	0.245	2.626898	0.6445046	242.24	ILRUN-AS1	ILRUN antisense RNA 1
145376	1.07e-01	8.61e-03	0.358	-2.627261	-0.939789	87.04	PPP1R36	protein phosphatase 1 regulatory subunit 36
